laptop_ID,Company,Product,TypeName,Inches,Ram,OpSys,Weight,Price_euros,is_Full HD,is_IPS Panel,is_Retina Display,is_Touchscreen,is_Quad HD+,is_4K Ultra HD,ScreenSize,ssd_gb,hdd_gb,flash_gb,hybrid_gb,Cpu_Company,Cpu_Frequency_GHz,Cpu_Type,Gpu_Company,is_Intel_Gpu,Gpu_Type
802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,8.0,Windows 10,2.08,6.866933284461882,1,0,0,1,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,AMD,0,AMD Radeon
803,Apple,"MacBook 12""",Ultrabook,12.0,8.0,Mac OS X,0.92,7.061334366910438,0,1,1,0,0,0,3317760,0,0,512,0,Intel,1.2,Intel Other,Intel,1,Intel Graphics
804,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8.0,Windows 10,1.42,7.754052639035757,0,1,0,1,0,0,3686400,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
805,Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,14.0,4.0,Windows 10,1.63,5.703782474656201,0,0,0,0,0,0,1049088,0,0,32,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
806,Dell,Latitude 3580,Notebook,15.6,8.0,Windows 10,1.95,6.698268054115413,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
807,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,8.0,Windows 10,1.38,7.2078598714324755,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
808,Dell,Vostro 5568,Notebook,15.6,8.0,Windows 10,2.0,6.606650186198215,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.0,Intel i3,AMD,0,AMD Radeon
809,HP,ZBook 17,Workstation,15.6,8.0,Windows 10,3.14,7.633321245797583,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia Quadro
810,Asus,Pro P2540UA-XS51,Notebook,15.6,8.0,Windows 10,2.37,7.003065458786462,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
811,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.29,7.313220387090301,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
812,Dell,XPS 15,Notebook,15.6,8.0,Windows 10,2.06,7.4673710669175595,0,0,0,1,0,1,8294400,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
813,Dell,Latitude 3180,Netbook,11.6,4.0,Windows 10,1.63,6.61338421837956,0,0,0,0,0,0,1049088,128,0,0,0,Intel,1.1,Intel Pentium,Intel,1,Intel Graphics
814,HP,EliteBook 820,Netbook,12.5,8.0,Windows 10,1.26,7.237059026124737,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.6,Intel i5,Intel,1,Intel Graphics
815,Toshiba,Satellite Pro,Notebook,15.6,4.0,Windows 10,2.1,6.660575149839686,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
816,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,15.6,8.0,Windows 10,2.04,6.4457198193855785,0,0,0,0,0,0,1049088,0,2048,0,0,AMD,2.5,AMD Other,AMD,0,AMD Radeon
817,Dell,Inspiron 7567,Gaming,15.6,16.0,Windows 10,2.62,7.426549072397305,0,0,0,0,0,1,8294400,512,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
818,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,4.0,Windows 10,2.4,6.413458957167357,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
819,HP,Omen 17-an012dx,Gaming,17.3,12.0,Windows 10,3.74,7.4673710669175595,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.8,Intel i7,AMD,0,AMD Radeon
820,MSI,GE72MVR 7RG,Gaming,17.3,16.0,Windows 10,2.9,7.789868559054706,1,0,0,0,0,0,2073600,512,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
821,Samsung,Notebook 9,Ultrabook,13.3,8.0,Windows 10,0.81,7.313220387090301,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
822,Dell,Vostro 5568,Notebook,15.6,8.0,Windows 10,1.98,6.8690144506657065,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
823,Dell,Vostro 3568,Notebook,15.6,8.0,Windows 10,2.18,6.673057736638866,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,AMD,0,AMD Radeon
824,Lenovo,Thinkpad T470s,Ultrabook,14.0,8.0,Windows 10,1.32,7.528331766707247,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
825,Razer,Blade Stealth,Ultrabook,12.5,16.0,Windows 10,1.29,7.495541943884256,0,1,0,1,0,1,8294400,512,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
826,HP,Chromebook 11,Netbook,11.6,4.0,Chrome OS,1.23,5.955837369464831,0,0,0,0,0,0,1049088,0,0,16,0,Intel,1.6,Intel Celeron,Intel,1,Intel Graphics
827,Dell,Alienware 17,Gaming,17.3,16.0,Windows 10,4.36,7.826451116270136,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
828,Dell,Latitude 3480,Notebook,14.0,4.0,Windows 10,1.76,6.628041376179533,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.1,6.196240441064007,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
830,Toshiba,Tecra X40-D-10Z,Ultrabook,14.0,4.0,Windows 10,1.25,6.994849985833071,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
831,Lenovo,Thinkpad X1,Ultrabook,14.0,8.0,Windows 10,1.13,7.824046010856292,1,1,0,0,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
832,MSI,GL62M 7RD,Gaming,15.6,8.0,Windows 10,2.4,7.090076835776092,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
833,Lenovo,ThinkPad X1,Ultrabook,14.0,8.0,Windows 10,1.13,7.53689712956617,1,1,0,0,0,0,2073600,0,0,256,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
834,Toshiba,Satellite Pro,Notebook,14.0,4.0,Windows 10,1.75,6.214608098422191,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.1,Intel Pentium,Intel,1,Intel Graphics
835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,8.0,Windows 10,1.1,7.214504414151143,1,0,0,1,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
836,Dell,Latitude 3480,Notebook,14.0,4.0,Windows 10,1.76,6.373319789577012,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
837,Acer,Chromebook 11,Netbook,11.6,4.0,Chrome OS,1.35,5.87493073085203,0,1,0,0,0,0,1049088,0,0,32,0,Intel,1.6,Intel Celeron,Intel,1,Intel Graphics
838,Acer,Swift 3,Notebook,14.0,8.0,Windows 10,1.5,6.429719478039138,1,1,0,0,0,0,2073600,128,0,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
839,Razer,Blade Pro,Gaming,17.3,32.0,Windows 10,3.49,8.612503371220562,0,0,0,1,0,1,8294400,512,0,0,0,Intel,2.9,Intel i7,Nvidia,0,Nvidia GeForce
840,Lenovo,Thinkpad X1,Ultrabook,14.0,16.0,Windows 10,1.1,7.649692623711514,0,1,0,0,1,0,3686400,512,0,0,0,Intel,2.6,Intel i7,Intel,1,Intel Graphics
841,Asus,VivoBook Max,Notebook,15.6,4.0,Linux,2.1,6.253828811575473,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
842,Lenovo,Thinkpad T460,Notebook,14.0,8.0,Windows 10,1.7,7.079184394609668,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
843,Lenovo,ThinkPad T470s,Notebook,14.0,8.0,Windows 10,1.32,7.409136443920128,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.6,Intel i5,Intel,1,Intel Graphics
844,Dell,Alienware 15,Gaming,15.6,16.0,Windows 10,3.21,7.928633027440826,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
845,Asus,Rog GL702VS-BA023T,Gaming,17.3,16.0,Windows 10,2.9,7.791522819150732,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
846,Toshiba,Satellite Pro,Notebook,15.6,4.0,Windows 10,2.0,6.507277712385012,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
847,Lenovo,N42-20 Chromebook,Notebook,14.0,4.0,Chrome OS,1.5,5.786897381366708,0,0,0,0,0,0,1049088,0,0,16,0,Intel,1.6,Intel Celeron,Intel,1,Intel Graphics
848,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,8.0,Windows 10,2.3,6.3818160174060985,1,0,0,0,0,0,2073600,0,128,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
849,Asus,Rog GL702VM-GC017T,Gaming,17.3,16.0,Windows 10,2.73,7.495541943884256,1,0,0,0,0,0,2073600,512,1024,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
851,Dell,Alienware 17,Gaming,17.3,32.0,Windows 10,4.42,8.030699139463483,1,1,0,0,0,0,2073600,512,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
852,HP,ProBook 470,Notebook,17.3,8.0,Windows 10,2.63,6.814542897259958,0,0,0,0,0,0,1440000,0,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
853,Dell,Vostro 3568,Notebook,15.6,8.0,Windows 10,2.18,6.572268556582216,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
854,HP,EliteBook 840,Ultrabook,14.0,8.0,Windows 7,1.54,7.534228326274089,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
855,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,6.606650186198215,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,AMD,0,AMD Radeon
856,HP,Chromebook X360,2 in 1 Convertible,11.6,4.0,Chrome OS,1.4,6.423246963533519,0,0,0,1,0,0,1049088,0,0,32,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
857,Asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,8.0,Windows 10,1.45,6.934397209928558,1,1,0,0,0,0,2073600,512,0,0,0,Intel,2.3,Intel i5,Nvidia,0,Nvidia GeForce
858,HP,EliteBook x360,2 in 1 Convertible,13.3,8.0,Windows 10,1.28,7.731053144007127,1,0,0,1,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
859,HP,EliteBook 840,Ultrabook,14.0,8.0,Windows 10,1.54,7.292337176173877,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
860,HP,250 G6,Notebook,15.6,4.0,No OS,1.86,5.703782474656201,0,0,0,0,0,0,1049088,128,0,0,0,Intel,1.6,Intel Celeron,Intel,1,Intel Graphics
862,Asus,Rog GL502VM-DS74,Gaming,15.6,16.0,Windows 10,2.1,7.549609165154532,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
863,Dell,Inspiron 5767,Notebook,17.3,8.0,Linux,2.83,6.763884908562435,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i7,AMD,0,AMD Radeon
864,Lenovo,ThinkPad T470p,Ultrabook,14.0,8.0,Windows 10,1.96,7.55171221535131,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
865,Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,15.6,8.0,Windows 10,2.3,6.669498089857879,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
866,Dell,Latitude 5580,Notebook,15.6,8.0,Windows 10,1.9,6.852242569051878,1,0,0,0,0,0,2073600,128,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
867,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,4.0,Windows 10,2.0,6.1092475827643655,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,1.1,Intel Pentium,Intel,1,Intel Graphics
868,HP,EliteBook x360,2 in 1 Convertible,13.3,8.0,Windows 10,1.28,7.847762537473608,1,0,0,1,0,0,2073600,256,0,0,0,Intel,2.8,Intel i7,Intel,1,Intel Graphics
869,Dell,Inspiron 5368,Notebook,13.3,8.0,Windows 10,1.62,6.476972362889683,1,0,0,1,0,0,2073600,0,1024,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
870,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,4.0,No OS,2.2,6.152732694704104,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
871,Lenovo,ThinkPad E570,Notebook,15.6,8.0,Windows 10,2.3,6.747187386150408,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
872,HP,EliteBook 850,Notebook,15.6,8.0,Windows 10,1.84,7.2078598714324755,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.6,Intel i5,AMD,0,AMD Radeon
873,Toshiba,Portege X30-D-10X,Notebook,13.3,4.0,Windows 10,1.05,7.1592919047975645,1,0,0,0,0,0,2073600,128,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
874,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,No OS,2.5,6.925595197110468,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
875,Dell,XPS 13,Ultrabook,13.3,16.0,Windows 10,1.29,7.714677473800927,0,0,0,1,1,0,5760000,512,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
876,HP,Probook 450,Notebook,15.6,4.0,Windows 10,2.07,6.814542897259958,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
877,Toshiba,Portégé Z30-C-188,Ultrabook,13.3,8.0,Windows 10,1.2,6.999422467507961,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
878,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8.0,Windows 10,1.37,7.576097340623111,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,8.0,Windows 10,1.56,6.805722553416985,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
880,Dell,Precision 3520,Workstation,15.6,8.0,Windows 10,2.23,7.483806687665835,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia Quadro
881,Lenovo,ThinkPad L570,Notebook,15.6,4.0,Windows 10,2.38,6.962243464266207,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
882,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,4.0,No OS,2.2,6.173786103901937,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.0,Intel i3,AMD,0,AMD Radeon
883,Toshiba,Tecra A50-D-11D,Notebook,15.6,8.0,Windows 10,2.0,7.236339342754344,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
884,Lenovo,Thinkpad 13,Notebook,13.3,4.0,Windows 10,1.44,6.601230118728877,1,1,0,0,0,0,2073600,180,0,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
885,Samsung,Notebook 9,Ultrabook,15.0,16.0,Windows 10,1.23,7.52294091807237,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
886,Dell,Latitude 7280,Ultrabook,12.5,8.0,Windows 10,1.6,7.43307534889858,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.8,Intel i7,Intel,1,Intel Graphics
887,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,4.0,Linux,2.0,5.991439546795477,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,1.1,Intel Pentium,Intel,1,Intel Graphics
888,Xiaomi,Mi Notebook,Ultrabook,13.3,8.0,Windows 10,1.28,6.841615476477592,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Nvidia,0,Nvidia GeForce
889,Dell,Vostro 5568,Notebook,15.6,4.0,Windows 10,2.18,6.817283375818062,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
890,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.04,6.733401891837359,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
891,HP,EliteBook x360,2 in 1 Convertible,13.3,4.0,Windows 10,1.28,7.438971592395862,1,0,0,1,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
892,HP,Pavilion x360,2 in 1 Convertible,15.6,4.0,Windows 10,2.3,6.53058604002882,0,0,0,1,0,0,1049088,0,500,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
893,Asus,VivoBook L402NA,Notebook,14.1,4.0,Windows 10,1.65,5.855071922202427,0,0,0,0,0,0,1049088,0,0,32,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
894,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,8.0,Windows 10,2.2,6.507277712385012,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i7,Nvidia,0,Nvidia GeForce
895,Dell,Inspiron 3552,Notebook,15.6,4.0,Windows 10,2.2,5.91350300563827,0,0,0,0,0,0,1049088,0,500,0,0,Intel,1.6,Intel Pentium,Intel,1,Intel Graphics
896,HP,EliteBook x360,2 in 1 Convertible,13.3,4.0,Windows 10,1.28,7.495541943884256,1,0,0,1,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
897,Dell,Vostro 3568,Notebook,15.6,4.0,Linux,2.18,6.124026720190953,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.0,Intel i3,AMD,0,AMD Radeon
898,Asus,Rog GL753VD-GC082T,Gaming,17.3,12.0,Windows 10,2.2,7.223222737441855,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
899,Acer,Chromebook C731-C78G,Netbook,11.6,4.0,Chrome OS,1.25,5.697093486505405,0,1,0,0,0,0,1049088,0,0,32,0,Intel,1.6,Intel Celeron,Intel,1,Intel Graphics
900,Lenovo,IdeaPad 110-17ACL,Notebook,17.3,4.0,Windows 10,2.8,5.940171252720432,0,0,0,0,0,0,1440000,0,500,0,0,AMD,2.2,AMD Other,AMD,0,AMD Radeon
901,HP,Probook 640,Notebook,14.0,4.0,Windows 10,1.95,7.143617602704121,1,0,0,0,0,0,2073600,128,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
902,HP,Envy x360,2 in 1 Convertible,13.3,16.0,Windows 10,1.42,7.24422751560335,0,0,0,1,1,0,5760000,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
903,Samsung,Notebook 9,Ultrabook,15.0,8.0,Windows 10,1.17,7.438383530044307,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
904,Lenovo,ThinkPad T470s,Ultrabook,14.0,8.0,Windows 10,1.32,7.495541943884256,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
905,MSI,GS73VR Stealth,Gaming,17.3,16.0,Windows 10,2.43,7.882314918980268,0,1,0,0,0,1,8294400,512,2048,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
906,Toshiba,Portege X30-D-10V,Notebook,13.3,8.0,Windows 10,1.05,7.297091005160418,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
908,Dell,Inspiron 7567,Gaming,15.6,8.0,Linux,2.62,6.835184586147301,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
909,HP,ProBook 450,Notebook,15.6,8.0,Windows 10,2.04,6.803505257608338,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
910,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,6.421622267806518,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.0,Intel i3,AMD,0,AMD Radeon
911,Dell,Latitude 5580,Notebook,15.6,8.0,Windows 10,1.9,6.841615476477592,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.6,Intel i5,Intel,1,Intel Graphics
912,Dell,XPS 13,2 in 1 Convertible,13.3,8.0,Windows 10,1.24,7.607927724478835,0,0,0,1,1,0,5760000,512,0,0,0,Intel,1.3,Intel i7,Intel,1,Intel Graphics
913,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,32.0,Windows 10,3.58,7.154615356913663,1,1,0,0,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
914,Dell,XPS 13,2 in 1 Convertible,13.3,16.0,Windows 10,1.22,7.408530566894626,1,0,0,1,0,0,2073600,256,0,0,0,Intel,1.3,Intel i7,Intel,1,Intel Graphics
915,Lenovo,ThinkPad X1,Ultrabook,14.0,8.0,Windows 10,1.13,7.6255950721324535,1,1,0,0,0,0,2073600,0,0,256,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
916,Lenovo,ThinkPad T570,Notebook,15.6,8.0,Windows 10,1.95,7.582733397251754,1,1,0,0,0,0,2073600,512,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
917,LG,Gram 15Z970,Ultrabook,15.6,16.0,Windows 10,1.08,7.649692623711514,1,1,0,1,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
918,HP,Elitebook 820,Netbook,12.5,8.0,Windows 10,1.26,7.302496423727326,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
919,Acer,Chromebook CB5-571-C1DZ,Notebook,15.6,4.0,Chrome OS,2.2,5.886104031450156,1,1,0,0,0,0,2073600,0,0,16,0,Intel,1.5,Intel Celeron,Intel,1,Intel Graphics
920,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,8.0,Windows 10,2.6,6.672032945461067,1,1,0,0,0,0,2073600,128,1024,0,0,Intel,2.3,Intel i5,Nvidia,0,Nvidia GeForce
922,LG,Gram 14Z970,Ultrabook,14.0,8.0,Windows 10,0.98,7.549609165154532,1,1,0,1,0,0,2073600,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
923,Dell,Latitude 5480,Notebook,14.0,8.0,Windows 10,1.6,7.095064377287131,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.8,Intel i5,Intel,1,Intel Graphics
924,HP,Elitebook Folio,Ultrabook,12.5,8.0,Windows 10,1.09,8.03947991910045,0,0,0,1,0,1,8294400,240,0,0,0,Intel,1.2,Intel Other,Intel,1,Intel Graphics
925,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,6.0,Windows 10,2.2,6.672032945461067,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
926,HP,ProBook 450,Notebook,15.6,8.0,Windows 10,2.04,6.927548102308689,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
927,Acer,Aspire E5-575,Notebook,15.6,4.0,Windows 10,2.4,6.214608098422191,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
928,Lenovo,ThinkPad 13,Notebook,13.3,4.0,Windows 10,1.44,6.782192056006791,1,0,0,0,0,0,2073600,128,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
930,HP,Probook 430,Notebook,13.3,8.0,Windows 10,1.49,6.8679744089702925,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
931,MSI,GE72VR 6RF,Gaming,17.3,16.0,Windows 10,2.7,7.3777589082278725,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
932,Dell,Inspiron 7567,Gaming,15.6,16.0,Windows 10,2.6,7.2078598714324755,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
933,MSI,GL62M 7RD,Gaming,15.6,8.0,Windows 10,2.2,7.021896134389698,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
934,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,6.530863050360161,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.5,Intel i5,AMD,0,AMD Radeon
935,HP,EliteBook 850,Ultrabook,15.6,8.0,Windows 10,1.84,7.1685721930741115,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,AMD,0,AMD Radeon
936,HP,Envy 13-AB077cl,Ultrabook,13.3,8.0,Windows 10,1.39,7.047517221357296,0,0,0,1,1,0,5760000,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
937,Toshiba,Tecra Z50-C-140,Notebook,15.6,16.0,Windows 10,2.4,7.588829878307813,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.6,Intel i7,Nvidia,0,Nvidia GeForce
938,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8.0,Windows 10,1.37,7.509883061154913,1,1,0,1,0,0,2073600,512,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
939,Dell,Latitude 3580,Notebook,15.6,4.0,Windows 10,1.95,6.594276651486346,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
940,Lenovo,Thinkpad X270,Ultrabook,12.5,8.0,Windows 10,1.36,7.409136443920128,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
